21144145,2,Core contributor is belonged to small group
21175597,1,Core contributor is belonged to small group
21182346,1,Core contributor is belonged to small group
21183471,1,Core contributor is belonged to small group
21256946,4,Core contributor is belonged to small group
21263487,1,Core contributor is belonged to small group
21285335,1,Core contributor is belonged to small group
21296590,1,Core contributor is belonged to small group
21323691,1,Core contributor is belonged to small group
21329550,2,Core contributor is belonged to small group
21329921,1,Core contributor is belonged to small group
21368887,1,Core contributor is belonged to small group
21376159,1,Core contributor is belonged to small group
21377779,2,Core contributor is belonged to small group
21388511,1,Core contributor is belonged to small group
21390245,3,Core contributor is belonged to small group
21396295,5,Core contributor is belonged to small group
21401072,1,Core contributor is belonged to small group
21450767,1,Core contributor is belonged to small group
21457582,1,Core contributor is belonged to small group
21469993,1,Core contributor is belonged to small group
21480985,1,Core contributor is belonged to small group
21481110,79,Core contributor is belonged to large group
21522534,1,Core contributor is belonged to small group
21528910,1,Core contributor is belonged to small group
21536118,2,Core contributor is belonged to small group
21542754,1,Core contributor is belonged to small group
21544147,1,Core contributor is belonged to small group
21549222,1,Core contributor is belonged to small group
21585818,1,Core contributor is belonged to small group
21596685,1,Core contributor is belonged to small group
21612734,1,Core contributor is belonged to small group
21613986,1,Core contributor is belonged to small group
21627244,2,Core contributor is belonged to small group
21640233,1,Core contributor is belonged to small group
21642960,3,Core contributor is belonged to small group
21661221,1,Core contributor is belonged to small group
21667862,1,Core contributor is belonged to small group
21710732,1,Core contributor is belonged to small group
21739906,1,Core contributor is belonged to small group
21783823,1,Core contributor is belonged to small group
21798503,1,Core contributor is belonged to small group
21806584,1,Core contributor is belonged to small group
21825710,1,Core contributor is belonged to small group
21833183,3,Core contributor is belonged to small group
21833720,1,Core contributor is belonged to small group
21853529,1,Core contributor is belonged to small group
21868831,1,Core contributor is belonged to small group
21889774,1,Core contributor is belonged to small group
21895280,2,Core contributor is belonged to small group
21895733,1,Core contributor is belonged to small group
21898975,3,Core contributor is belonged to small group
21908402,1,Core contributor is belonged to small group
21915008,2,Core contributor is belonged to small group
21921396,1,Core contributor is belonged to small group
21927560,1,Core contributor is belonged to small group
21929384,1,Core contributor is belonged to small group
21930526,3,Core contributor is belonged to small group
21943980,1,Core contributor is belonged to small group
21957518,1,Core contributor is belonged to small group
21964910,1,Core contributor is belonged to small group
21987817,3,Core contributor is belonged to small group
21989579,1,Core contributor is belonged to small group
21992247,4,Core contributor is belonged to small group
21995378,3,Core contributor is belonged to small group
22005660,3,Core contributor is belonged to small group
22011184,2,Core contributor is belonged to small group
22025812,2,Core contributor is belonged to small group
22027821,1,Core contributor is belonged to small group
22036106,1,Core contributor is belonged to small group
22058370,3,Core contributor is belonged to small group
22066165,8,Core contributor is belonged to large group
22069872,1,Core contributor is belonged to small group
22087319,4,Core contributor is belonged to small group
22088187,2,Core contributor is belonged to small group
22098808,1,Core contributor is belonged to small group
22212183,1,Core contributor is belonged to small group
22234733,9,Core contributor is belonged to large group
22235943,2,Core contributor is belonged to small group
22237229,1,Core contributor is belonged to small group
22265220,2,Core contributor is belonged to small group
22275454,1,Core contributor is belonged to small group
22291919,3,Core contributor is belonged to small group
22319594,1,Core contributor is belonged to small group
22320462,1,Core contributor is belonged to small group
22366514,1,Core contributor is belonged to small group
22397633,1,Core contributor is belonged to small group
22402868,1,Core contributor is belonged to small group
22435859,2,Core contributor is belonged to small group
22456318,1,Core contributor is belonged to small group
22475245,1,Core contributor is belonged to small group
22484898,5,Core contributor is belonged to small group
22497156,1,Core contributor is belonged to small group
22520527,1,Core contributor is belonged to small group
22535174,1,Core contributor is belonged to small group
22535845,1,Core contributor is belonged to small group
22542759,2,Core contributor is belonged to small group
22556058,1,Core contributor is belonged to small group
22573863,1,Core contributor is belonged to small group
22574357,1,Core contributor is belonged to small group
22584262,1,Core contributor is belonged to small group
22603212,1,Core contributor is belonged to small group
22621117,1,Core contributor is belonged to small group
22626620,1,Core contributor is belonged to small group
22632242,1,Core contributor is belonged to small group
22637619,2,Core contributor is belonged to small group
22677695,1,Core contributor is belonged to small group
22696603,2,Core contributor is belonged to small group
22704261,3,Core contributor is belonged to small group
22712276,1,Core contributor is belonged to small group
22718672,2,Core contributor is belonged to small group
22736886,1,Core contributor is belonged to small group
22741510,1,Core contributor is belonged to small group
22760055,2,Core contributor is belonged to small group
22772289,1,Core contributor is belonged to small group
22773766,2,Core contributor is belonged to small group
22777322,1,Core contributor is belonged to small group
22802488,1,Core contributor is belonged to small group
22803845,3,Core contributor is belonged to small group
22826684,1,Core contributor is belonged to small group
22836855,1,Core contributor is belonged to small group
22839509,1,Core contributor is belonged to small group
22842736,1,Core contributor is belonged to small group
22857121,1,Core contributor is belonged to small group
22857626,1,Core contributor is belonged to small group
22891701,5,Core contributor is belonged to small group
22899943,1,Core contributor is belonged to small group
22906142,1,Core contributor is belonged to small group
22925974,1,Core contributor is belonged to small group
22939226,2,Core contributor is belonged to small group
22942790,1,Core contributor is belonged to small group
22973515,1,Core contributor is belonged to small group
22987680,2,Core contributor is belonged to small group
22988319,3,Core contributor is belonged to small group
22998246,1,Core contributor is belonged to small group
23008502,8,Core contributor is belonged to large group
23013760,1,Core contributor is belonged to small group
23025348,2,Core contributor is belonged to small group
23029657,1,Core contributor is belonged to small group
23034563,1,Core contributor is belonged to small group
23038334,4,Core contributor is belonged to small group
23043434,2,Core contributor is belonged to small group
23048534,1,Core contributor is belonged to small group
23049318,1,Core contributor is belonged to small group
23059575,1,Core contributor is belonged to small group
23076963,8,Core contributor is belonged to large group
23079554,1,Core contributor is belonged to small group
23116127,2,Core contributor is belonged to small group
23125090,1,Core contributor is belonged to small group
23131813,2,Core contributor is belonged to small group
23141542,1,Core contributor is belonged to small group
23149310,1,Core contributor is belonged to small group
23158008,1,Core contributor is belonged to small group
23188313,1,Core contributor is belonged to small group
23215539,12,Core contributor is belonged to large group
23223865,1,Core contributor is belonged to small group
23230130,2,Core contributor is belonged to small group
23243664,1,Core contributor is belonged to small group
23265919,1,Core contributor is belonged to small group
23271328,1,Core contributor is belonged to small group
23280929,1,Core contributor is belonged to small group
23305313,2,Core contributor is belonged to small group
23331775,2,Core contributor is belonged to small group
23350000,1,Core contributor is belonged to small group
23362570,1,Core contributor is belonged to small group
23362993,1,Core contributor is belonged to small group
23363281,1,Core contributor is belonged to small group
23370782,1,Core contributor is belonged to small group
23394077,1,Core contributor is belonged to small group
23419436,1,Core contributor is belonged to small group
23431546,3,Core contributor is belonged to small group
23478795,2,Core contributor is belonged to small group
23478996,1,Core contributor is belonged to small group
23481399,1,Core contributor is belonged to small group
23500192,2,Core contributor is belonged to small group
23505879,1,Core contributor is belonged to small group
23509495,1,Core contributor is belonged to small group
23524503,1,Core contributor is belonged to small group
23541166,2,Core contributor is belonged to small group
23546042,2,Core contributor is belonged to small group
23549889,2,Core contributor is belonged to small group
23551479,1,Core contributor is belonged to small group
23557502,1,Core contributor is belonged to small group
23564009,1,Core contributor is belonged to small group
23571144,1,Core contributor is belonged to small group
23572310,1,Core contributor is belonged to small group
23581282,1,Core contributor is belonged to small group
23587004,1,Core contributor is belonged to small group
23591183,1,Core contributor is belonged to small group
23672808,2,Core contributor is belonged to small group
23675643,1,Core contributor is belonged to small group
23679117,1,Core contributor is belonged to small group
23681831,1,Core contributor is belonged to small group
23682880,1,Core contributor is belonged to small group
23682940,1,Core contributor is belonged to small group
23696666,1,Core contributor is belonged to small group
23717735,5,Core contributor is belonged to small group
23720414,2,Core contributor is belonged to small group
23728095,5,Core contributor is belonged to small group
23735021,2,Core contributor is belonged to small group
23775072,1,Core contributor is belonged to small group
23778982,1,Core contributor is belonged to small group
23779634,1,Core contributor is belonged to small group
23804885,1,Core contributor is belonged to small group
23808061,1,Core contributor is belonged to small group
23808489,3,Core contributor is belonged to small group
23810049,1,Core contributor is belonged to small group
23811389,1,Core contributor is belonged to small group
23813546,1,Core contributor is belonged to small group
23820660,1,Core contributor is belonged to small group
23820834,2,Core contributor is belonged to small group
23823448,1,Core contributor is belonged to small group
23840216,1,Core contributor is belonged to small group
23848067,1,Core contributor is belonged to small group
23853939,2,Core contributor is belonged to small group
23863224,2,Core contributor is belonged to small group
23884996,1,Core contributor is belonged to small group
23885494,1,Core contributor is belonged to small group
23890761,1,Core contributor is belonged to small group
23892939,1,Core contributor is belonged to small group
23894134,2,Core contributor is belonged to small group
23894441,1,Core contributor is belonged to small group
23901528,1,Core contributor is belonged to small group
23903780,2,Core contributor is belonged to small group
23924537,1,Core contributor is belonged to small group
23979538,1,Core contributor is belonged to small group
23980261,1,Core contributor is belonged to small group
23986338,1,Core contributor is belonged to small group
23990498,1,Core contributor is belonged to small group
24008091,2,Core contributor is belonged to small group
24012813,1,Core contributor is belonged to small group
24016636,1,Core contributor is belonged to small group
24016875,1,Core contributor is belonged to small group
24030380,1,Core contributor is belonged to small group
24037800,1,Core contributor is belonged to small group
24070067,1,Core contributor is belonged to small group
24071128,1,Core contributor is belonged to small group
24076640,2,Core contributor is belonged to small group
24087301,1,Core contributor is belonged to small group
24103115,1,Core contributor is belonged to small group
24113646,1,Core contributor is belonged to small group
24117662,1,Core contributor is belonged to small group
24147122,4,Core contributor is belonged to small group
24155672,1,Core contributor is belonged to small group
24212713,1,Core contributor is belonged to small group
24237263,1,Core contributor is belonged to small group
24247872,1,Core contributor is belonged to small group
24252921,2,Core contributor is belonged to small group
24266969,1,Core contributor is belonged to small group
24279169,1,Core contributor is belonged to small group
24293470,2,Core contributor is belonged to small group
24309280,1,Core contributor is belonged to small group
24312909,1,Core contributor is belonged to small group
24320625,1,Core contributor is belonged to small group
24333601,1,Core contributor is belonged to small group
24333720,2,Core contributor is belonged to small group
24353303,4,Core contributor is belonged to small group
24358947,5,Core contributor is belonged to small group
24382269,2,Core contributor is belonged to small group
24382788,1,Core contributor is belonged to small group
24384508,1,Core contributor is belonged to small group
24388156,2,Core contributor is belonged to small group
24398157,2,Core contributor is belonged to small group
24404721,1,Core contributor is belonged to small group
24423073,1,Core contributor is belonged to small group
24432107,1,Core contributor is belonged to small group
24451324,3,Core contributor is belonged to small group
24467642,3,Core contributor is belonged to small group
24546982,1,Core contributor is belonged to small group
24548800,1,Core contributor is belonged to small group
24571362,1,Core contributor is belonged to small group
24580216,1,Core contributor is belonged to small group
24589839,2,Core contributor is belonged to small group
24602136,2,Core contributor is belonged to small group
24609481,1,Core contributor is belonged to small group
24612415,2,Core contributor is belonged to small group
24658917,1,Core contributor is belonged to small group
24660814,1,Core contributor is belonged to small group
24661448,1,Core contributor is belonged to small group
24664906,2,Core contributor is belonged to small group
24695098,1,Core contributor is belonged to small group
24703196,2,Core contributor is belonged to small group
24707210,1,Core contributor is belonged to small group
24712923,1,Core contributor is belonged to small group
24764697,1,Core contributor is belonged to small group
24770452,1,Core contributor is belonged to small group
24785737,1,Core contributor is belonged to small group
24790836,1,Core contributor is belonged to small group
24793015,1,Core contributor is belonged to small group
24800334,1,Core contributor is belonged to small group
24806370,1,Core contributor is belonged to small group
24814799,1,Core contributor is belonged to small group
24818566,2,Core contributor is belonged to small group
24829210,1,Core contributor is belonged to small group
24850545,1,Core contributor is belonged to small group
24877450,1,Core contributor is belonged to small group
24911421,1,Core contributor is belonged to small group
24916708,2,Core contributor is belonged to small group
24919423,1,Core contributor is belonged to small group
24952737,1,Core contributor is belonged to small group
24954215,1,Core contributor is belonged to small group
24958959,1,Core contributor is belonged to small group
24962727,1,Core contributor is belonged to small group
24963888,1,Core contributor is belonged to small group
24967358,1,Core contributor is belonged to small group
24968828,3,Core contributor is belonged to small group
24989901,2,Core contributor is belonged to small group
24994748,1,Core contributor is belonged to small group
25000895,1,Core contributor is belonged to small group
25004562,1,Core contributor is belonged to small group
25042005,1,Core contributor is belonged to small group
25046277,1,Core contributor is belonged to small group
25057053,2,Core contributor is belonged to small group
25086625,1,Core contributor is belonged to small group
25096768,2,Core contributor is belonged to small group
25106829,1,Core contributor is belonged to small group
25110710,2,Core contributor is belonged to small group
25111641,1,Core contributor is belonged to small group
25133708,1,Core contributor is belonged to small group
25135859,2,Core contributor is belonged to small group
25136026,1,Core contributor is belonged to small group
25138592,1,Core contributor is belonged to small group
25138762,1,Core contributor is belonged to small group
25157970,1,Core contributor is belonged to small group
25173910,29,Core contributor is belonged to large group
25180058,3,Core contributor is belonged to small group
25180795,1,Core contributor is belonged to small group
25183290,1,Core contributor is belonged to small group
25184298,1,Core contributor is belonged to small group
25185119,3,Core contributor is belonged to small group
25189570,1,Core contributor is belonged to small group
25221839,1,Core contributor is belonged to small group
25250498,2,Core contributor is belonged to small group
25254705,1,Core contributor is belonged to small group
25259522,2,Core contributor is belonged to small group
25260459,1,Core contributor is belonged to small group
25269682,1,Core contributor is belonged to small group
25273785,1,Core contributor is belonged to small group
25274128,1,Core contributor is belonged to small group
25276289,2,Core contributor is belonged to small group
25281621,4,Core contributor is belonged to small group
25284691,1,Core contributor is belonged to small group
25307615,1,Core contributor is belonged to small group
25332643,4,Core contributor is belonged to small group
25334511,1,Core contributor is belonged to small group
25339446,1,Core contributor is belonged to small group
25345259,1,Core contributor is belonged to small group
25370268,3,Core contributor is belonged to small group
25383178,1,Core contributor is belonged to small group
25383874,2,Core contributor is belonged to small group
25384787,2,Core contributor is belonged to small group
25392255,14,Core contributor is belonged to large group
25392290,1,Core contributor is belonged to small group
25400011,2,Core contributor is belonged to small group
25400725,1,Core contributor is belonged to small group
25404197,1,Core contributor is belonged to small group
25406543,2,Core contributor is belonged to small group
25412032,1,Core contributor is belonged to small group
25415167,1,Core contributor is belonged to small group
25416529,1,Core contributor is belonged to small group
25440481,1,Core contributor is belonged to small group
25449044,1,Core contributor is belonged to small group
25449161,1,Core contributor is belonged to small group
25450119,1,Core contributor is belonged to small group
25450714,1,Core contributor is belonged to small group
25483811,1,Core contributor is belonged to small group
25484806,1,Core contributor is belonged to small group
25488846,1,Core contributor is belonged to small group
25492179,3,Core contributor is belonged to small group
25492727,1,Core contributor is belonged to small group
25503840,1,Core contributor is belonged to small group
25527315,1,Core contributor is belonged to small group
25533998,2,Core contributor is belonged to small group
25584875,1,Core contributor is belonged to small group
25601688,1,Core contributor is belonged to small group
25607801,1,Core contributor is belonged to small group
25610435,2,Core contributor is belonged to small group
25614169,4,Core contributor is belonged to small group
25614475,1,Core contributor is belonged to small group
25627951,1,Core contributor is belonged to small group
25645316,1,Core contributor is belonged to small group
25658176,1,Core contributor is belonged to small group
25659059,1,Core contributor is belonged to small group
25692409,1,Core contributor is belonged to small group
25711125,1,Core contributor is belonged to small group
25717388,1,Core contributor is belonged to small group
25742340,1,Core contributor is belonged to small group
25744696,2,Core contributor is belonged to small group
25745457,1,Core contributor is belonged to small group
25757665,2,Core contributor is belonged to small group
25780987,1,Core contributor is belonged to small group
25789351,1,Core contributor is belonged to small group
25796998,3,Core contributor is belonged to small group
25797250,1,Core contributor is belonged to small group
25803741,1,Core contributor is belonged to small group
25811730,4,Core contributor is belonged to small group
25830877,1,Core contributor is belonged to small group
25830900,1,Core contributor is belonged to small group
25836225,1,Core contributor is belonged to small group
25837286,3,Core contributor is belonged to small group
25844625,1,Core contributor is belonged to small group
25849140,1,Core contributor is belonged to small group
25877699,2,Core contributor is belonged to small group
25889101,4,Core contributor is belonged to small group
25890220,3,Core contributor is belonged to small group
25890468,1,Core contributor is belonged to small group
25893970,2,Core contributor is belonged to small group
25899992,1,Core contributor is belonged to small group
25924523,7,Core contributor is belonged to large group
25940223,1,Core contributor is belonged to small group
25941039,3,Core contributor is belonged to small group
25943697,1,Core contributor is belonged to small group
25984335,1,Core contributor is belonged to small group
25996056,1,Core contributor is belonged to small group
25999714,2,Core contributor is belonged to small group
26002717,2,Core contributor is belonged to small group
26031830,3,Core contributor is belonged to small group
26037350,1,Core contributor is belonged to small group
26039047,1,Core contributor is belonged to small group
26040848,1,Core contributor is belonged to small group
26043026,1,Core contributor is belonged to small group
26045164,1,Core contributor is belonged to small group
26047859,1,Core contributor is belonged to small group
26051556,2,Core contributor is belonged to small group
26055842,1,Core contributor is belonged to small group
26056009,1,Core contributor is belonged to small group
26059030,2,Core contributor is belonged to small group
26063060,5,Core contributor is belonged to small group
26091732,1,Core contributor is belonged to small group
26094346,1,Core contributor is belonged to small group
26096589,2,Core contributor is belonged to small group
26097685,1,Core contributor is belonged to small group
26125237,1,Core contributor is belonged to small group
26125855,1,Core contributor is belonged to small group
26138135,3,Core contributor is belonged to small group
26140981,1,Core contributor is belonged to small group
26142407,1,Core contributor is belonged to small group
26146564,5,Core contributor is belonged to small group
26158670,1,Core contributor is belonged to small group
26162869,2,Core contributor is belonged to small group
26171734,1,Core contributor is belonged to small group
26180933,1,Core contributor is belonged to small group
26193401,2,Core contributor is belonged to small group
26194619,1,Core contributor is belonged to small group
26194702,1,Core contributor is belonged to small group
26197772,1,Core contributor is belonged to small group
26226493,1,Core contributor is belonged to small group
26234558,1,Core contributor is belonged to small group
26234673,1,Core contributor is belonged to small group
26250386,1,Core contributor is belonged to small group
26258805,1,Core contributor is belonged to small group
26275432,1,Core contributor is belonged to small group
26277603,1,Core contributor is belonged to small group
26287211,1,Core contributor is belonged to small group
26288440,1,Core contributor is belonged to small group
26296140,1,Core contributor is belonged to small group
26301590,1,Core contributor is belonged to small group
26326735,2,Core contributor is belonged to small group
26336654,1,Core contributor is belonged to small group
26338428,1,Core contributor is belonged to small group
26346969,3,Core contributor is belonged to small group
26347900,2,Core contributor is belonged to small group
26348700,1,Core contributor is belonged to small group
26349489,1,Core contributor is belonged to small group
26354071,2,Core contributor is belonged to small group
26354093,1,Core contributor is belonged to small group
26354680,2,Core contributor is belonged to small group
26363171,2,Core contributor is belonged to small group
26372861,1,Core contributor is belonged to small group
26379343,1,Core contributor is belonged to small group
26382386,6,Core contributor is belonged to large group
26383989,1,Core contributor is belonged to small group
26391646,1,Core contributor is belonged to small group
26392647,1,Core contributor is belonged to small group
26393682,1,Core contributor is belonged to small group
26393800,1,Core contributor is belonged to small group
26406021,3,Core contributor is belonged to small group
26407499,4,Core contributor is belonged to small group
26416343,1,Core contributor is belonged to small group
26452768,2,Core contributor is belonged to small group
26454971,5,Core contributor is belonged to small group
26456499,1,Core contributor is belonged to small group
26477497,2,Core contributor is belonged to small group
26485421,1,Core contributor is belonged to small group
26488782,1,Core contributor is belonged to small group
26493366,8,Core contributor is belonged to large group
26497946,2,Core contributor is belonged to small group
26499136,1,Core contributor is belonged to small group
26502074,1,Core contributor is belonged to small group
26503318,1,Core contributor is belonged to small group
26510424,1,Core contributor is belonged to small group
26512969,1,Core contributor is belonged to small group
26514050,1,Core contributor is belonged to small group
26520893,1,Core contributor is belonged to small group
26532168,1,Core contributor is belonged to small group
26561827,2,Core contributor is belonged to small group
26567815,1,Core contributor is belonged to small group
26583093,1,Core contributor is belonged to small group
26594411,3,Core contributor is belonged to small group
26597398,2,Core contributor is belonged to small group
26601298,1,Core contributor is belonged to small group
26607117,2,Core contributor is belonged to small group
26611092,1,Core contributor is belonged to small group
26615683,1,Core contributor is belonged to small group
26626725,1,Core contributor is belonged to small group
26643379,1,Core contributor is belonged to small group
26645405,3,Core contributor is belonged to small group
26648139,3,Core contributor is belonged to small group
26648611,2,Core contributor is belonged to small group
26650739,1,Core contributor is belonged to small group
26657616,3,Core contributor is belonged to small group
26659024,1,Core contributor is belonged to small group
26661922,1,Core contributor is belonged to small group
26665321,1,Core contributor is belonged to small group
26668831,1,Core contributor is belonged to small group
26688311,2,Core contributor is belonged to small group
26690550,1,Core contributor is belonged to small group
26697962,1,Core contributor is belonged to small group
26708360,5,Core contributor is belonged to small group
26716312,1,Core contributor is belonged to small group
26718008,1,Core contributor is belonged to small group
26720297,1,Core contributor is belonged to small group
26729159,1,Core contributor is belonged to small group
26731106,1,Core contributor is belonged to small group
26731726,5,Core contributor is belonged to small group
26736070,1,Core contributor is belonged to small group
26739042,1,Core contributor is belonged to small group
26758092,3,Core contributor is belonged to small group
26758410,1,Core contributor is belonged to small group
26760598,1,Core contributor is belonged to small group
26785547,1,Core contributor is belonged to small group
26808537,1,Core contributor is belonged to small group
26815515,1,Core contributor is belonged to small group
26820842,2,Core contributor is belonged to small group
26821504,1,Core contributor is belonged to small group
26823658,1,Core contributor is belonged to small group
26823843,1,Core contributor is belonged to small group
26832375,1,Core contributor is belonged to small group
26832780,2,Core contributor is belonged to small group
26839356,1,Core contributor is belonged to small group
26843789,1,Core contributor is belonged to small group
26845177,1,Core contributor is belonged to small group
26845650,2,Core contributor is belonged to small group
26846490,1,Core contributor is belonged to small group
26847075,12,Core contributor is belonged to large group
26849135,1,Core contributor is belonged to small group
26850114,1,Core contributor is belonged to small group
26863548,1,Core contributor is belonged to small group
26875223,1,Core contributor is belonged to small group
26879361,1,Core contributor is belonged to small group
26879382,1,Core contributor is belonged to small group
26879389,1,Core contributor is belonged to small group
26879520,1,Core contributor is belonged to small group
26879622,1,Core contributor is belonged to small group
26879814,1,Core contributor is belonged to small group
26885167,3,Core contributor is belonged to small group
26890779,2,Core contributor is belonged to small group
26891487,1,Core contributor is belonged to small group
26908976,1,Core contributor is belonged to small group
26923752,1,Core contributor is belonged to small group
26944422,3,Core contributor is belonged to small group
26945962,1,Core contributor is belonged to small group
26978339,1,Core contributor is belonged to small group
26980932,1,Core contributor is belonged to small group
26987949,1,Core contributor is belonged to small group
26993003,1,Core contributor is belonged to small group
26995510,8,Core contributor is belonged to large group
26998114,3,Core contributor is belonged to small group
27003795,1,Core contributor is belonged to small group
27007136,1,Core contributor is belonged to small group
27007413,1,Core contributor is belonged to small group
27008640,2,Core contributor is belonged to small group
27011869,1,Core contributor is belonged to small group
27017012,1,Core contributor is belonged to small group
27017271,1,Core contributor is belonged to small group
27019565,1,Core contributor is belonged to small group
27020670,1,Core contributor is belonged to small group
27021189,2,Core contributor is belonged to small group
27027721,1,Core contributor is belonged to small group
27032782,2,Core contributor is belonged to small group
27038736,1,Core contributor is belonged to small group
27043454,1,Core contributor is belonged to small group
27044282,1,Core contributor is belonged to small group
27050398,1,Core contributor is belonged to small group
27055032,2,Core contributor is belonged to small group
27056061,1,Core contributor is belonged to small group
27057487,1,Core contributor is belonged to small group
27058156,1,Core contributor is belonged to small group
27059138,2,Core contributor is belonged to small group
27059641,1,Core contributor is belonged to small group
27064729,1,Core contributor is belonged to small group
27093512,7,Core contributor is belonged to large group
27096824,3,Core contributor is belonged to small group
27102916,2,Core contributor is belonged to small group
27103377,1,Core contributor is belonged to small group
27105028,2,Core contributor is belonged to small group
27106216,1,Core contributor is belonged to small group
27108467,1,Core contributor is belonged to small group
27114957,1,Core contributor is belonged to small group
27125072,1,Core contributor is belonged to small group
27126657,2,Core contributor is belonged to small group
27141302,1,Core contributor is belonged to small group
27141908,1,Core contributor is belonged to small group
27144213,1,Core contributor is belonged to small group
27144533,1,Core contributor is belonged to small group
27145416,1,Core contributor is belonged to small group
27146749,1,Core contributor is belonged to small group
27146993,6,Core contributor is belonged to large group
27149627,1,Core contributor is belonged to small group
27150469,3,Core contributor is belonged to small group
27157557,1,Core contributor is belonged to small group
27171508,1,Core contributor is belonged to small group
27176472,2,Core contributor is belonged to small group
27187895,1,Core contributor is belonged to small group
27188826,2,Core contributor is belonged to small group
27191539,1,Core contributor is belonged to small group
27192539,1,Core contributor is belonged to small group
27200127,1,Core contributor is belonged to small group
27200526,1,Core contributor is belonged to small group
27200556,2,Core contributor is belonged to small group
27211608,1,Core contributor is belonged to small group
27216319,1,Core contributor is belonged to small group
27217005,1,Core contributor is belonged to small group
27220218,1,Core contributor is belonged to small group
27236732,1,Core contributor is belonged to small group
27242935,6,Core contributor is belonged to large group
27254593,3,Core contributor is belonged to small group
27256236,1,Core contributor is belonged to small group
27256517,1,Core contributor is belonged to small group
27256636,1,Core contributor is belonged to small group
27265481,2,Core contributor is belonged to small group
27280919,1,Core contributor is belonged to small group
27282606,1,Core contributor is belonged to small group
27287395,1,Core contributor is belonged to small group
27287679,1,Core contributor is belonged to small group
27288264,1,Core contributor is belonged to small group
27289261,1,Core contributor is belonged to small group
27291887,1,Core contributor is belonged to small group
27310102,1,Core contributor is belonged to small group
27314239,4,Core contributor is belonged to small group
27315397,1,Core contributor is belonged to small group
27317659,1,Core contributor is belonged to small group
27320819,1,Core contributor is belonged to small group
27322641,1,Core contributor is belonged to small group
27332639,1,Core contributor is belonged to small group
27344671,1,Core contributor is belonged to small group
27349174,1,Core contributor is belonged to small group
27355650,1,Core contributor is belonged to small group
27356124,2,Core contributor is belonged to small group
27364941,1,Core contributor is belonged to small group
27367962,2,Core contributor is belonged to small group
27384581,1,Core contributor is belonged to small group
27407975,1,Core contributor is belonged to small group
27409568,1,Core contributor is belonged to small group
27416733,1,Core contributor is belonged to small group
27418269,3,Core contributor is belonged to small group
27423766,1,Core contributor is belonged to small group
27432101,1,Core contributor is belonged to small group
27440702,5,Core contributor is belonged to small group
27447751,1,Core contributor is belonged to small group
27456039,1,Core contributor is belonged to small group
27456612,1,Core contributor is belonged to small group
27460855,1,Core contributor is belonged to small group
27465200,1,Core contributor is belonged to small group
27466442,1,Core contributor is belonged to small group
27470715,1,Core contributor is belonged to small group
27477541,1,Core contributor is belonged to small group
27485887,1,Core contributor is belonged to small group
27492076,1,Core contributor is belonged to small group
27506269,1,Core contributor is belonged to small group
27506388,1,Core contributor is belonged to small group
27507850,2,Core contributor is belonged to small group
27508020,1,Core contributor is belonged to small group
27511719,11,Core contributor is belonged to large group
27514241,2,Core contributor is belonged to small group
27524578,1,Core contributor is belonged to small group
27546224,1,Core contributor is belonged to small group
27547938,1,Core contributor is belonged to small group
27550173,1,Core contributor is belonged to small group
27552091,5,Core contributor is belonged to small group
27553648,1,Core contributor is belonged to small group
27563217,1,Core contributor is belonged to small group
27569160,1,Core contributor is belonged to small group
27572489,1,Core contributor is belonged to small group
27575221,2,Core contributor is belonged to small group
27577265,1,Core contributor is belonged to small group
27580442,1,Core contributor is belonged to small group
27589092,1,Core contributor is belonged to small group
27590609,1,Core contributor is belonged to small group
27590695,3,Core contributor is belonged to small group
27609108,1,Core contributor is belonged to small group
27614389,1,Core contributor is belonged to small group
27618890,3,Core contributor is belonged to small group
27619774,2,Core contributor is belonged to small group
27626910,3,Core contributor is belonged to small group
27637169,2,Core contributor is belonged to small group
27638086,4,Core contributor is belonged to small group
27649053,1,Core contributor is belonged to small group
27650144,2,Core contributor is belonged to small group
27654303,1,Core contributor is belonged to small group
27655686,1,Core contributor is belonged to small group
27658285,1,Core contributor is belonged to small group
27663620,2,Core contributor is belonged to small group
27664020,1,Core contributor is belonged to small group
27667544,1,Core contributor is belonged to small group
27667613,2,Core contributor is belonged to small group
27670426,1,Core contributor is belonged to small group
27676237,1,Core contributor is belonged to small group
27676866,1,Core contributor is belonged to small group
27677770,1,Core contributor is belonged to small group
27681002,1,Core contributor is belonged to small group
27685744,2,Core contributor is belonged to small group
27685956,1,Core contributor is belonged to small group
27689914,3,Core contributor is belonged to small group
27690718,1,Core contributor is belonged to small group
27690802,2,Core contributor is belonged to small group
27692744,1,Core contributor is belonged to small group
27696068,1,Core contributor is belonged to small group
27697181,1,Core contributor is belonged to small group
27712061,2,Core contributor is belonged to small group
27720310,1,Core contributor is belonged to small group
27727002,1,Core contributor is belonged to small group
27728934,2,Core contributor is belonged to small group
27733828,4,Core contributor is belonged to small group
27733909,1,Core contributor is belonged to small group
27734000,1,Core contributor is belonged to small group
27736686,1,Core contributor is belonged to small group
27741629,2,Core contributor is belonged to small group
27744948,1,Core contributor is belonged to small group
27745813,4,Core contributor is belonged to small group
27746956,1,Core contributor is belonged to small group
27769288,2,Core contributor is belonged to small group
27775655,1,Core contributor is belonged to small group
27779283,1,Core contributor is belonged to small group
27788548,1,Core contributor is belonged to small group
27802472,1,Core contributor is belonged to small group
